,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
237,0.6919732501283569,-0.7504952813925858,0.7585251515435196,-0.28517746269468486,0.205245696853368,0.2074029873324349,0.3007496086211864,0.7130389586519595,-0.02303601142711625,-0.19560302729992843
7328,-0.874735534678638,0.18976438482446184,0.7583553876216795,-0.2858457458526091,0.45915195735223774,0.022623087876135456,0.018167618921514653,-0.13798662757224242,0.0026503786034966295,-0.028582143685815957
6701,-0.8819847747764257,0.1778892893553809,0.8761130112911344,0.1086434599367723,0.2920745349702065,-0.02199924172182818,-0.039991733668281675,-0.14923328094490362,0.00728637642912617,-0.1361769650799228
5675,-0.8812415707439432,0.33904682595178637,-0.3139417260599054,0.4052165973508109,-0.36165334825311884,-0.007816392229151951,0.25310285018936296,-0.11656054745266298,0.006737713035064279,-0.08502776014119433
8850,-0.8773393562109915,0.27543181430653396,0.22508442059594602,0.6372391382947721,0.07803793175670916,0.050718965390116055,-0.25870526953138534,0.2307580493890589,0.10459426050754463,0.04978990176654086
9961,-0.8751813440897808,0.3087049301097914,-0.03069244399830549,0.3435675334756311,0.31591628564856017,0.26483828209814625,0.26291829511385,0.43347776874239147,0.07074354261670703,-0.1174520607019535
554,0.6814667321731787,-0.6496247745155144,0.004217210989057636,0.6150146104837126,0.15258339514898303,0.19093649431148704,0.09930304256316036,0.1231850427263598,-0.09494651580273761,-0.2655959231980769
5932,-0.8732535558590496,0.22390525440569217,0.5774350440613577,0.05567595376242615,0.1780811528911347,-0.38051331612429806,0.07274081542825253,0.6759508000652068,0.11906624897743207,-0.3856085028191106
6139,-0.8761456384108705,0.16881701186554057,0.9395721624592017,-0.2749203857269537,0.3789491409758796,0.23073464466169002,0.09203589212840438,-0.15633915840138407,-0.0041371632737037456,-0.025954270927030978
932,0.6852231364493234,-0.7581320120847989,0.7257661298178306,-0.0013054791970304755,0.36710678787517553,-0.3196341636796855,0.007060770368986387,-0.1251772110274825,-0.12513382931544692,-0.14177533774790152
9158,0.7019106353957081,-0.5856653072408695,-0.671161990456727,-0.4181616726771382,0.9786498923054371,0.09262696706789404,-0.3095021166264894,-0.090209817990218,-0.1000798260704977,-0.11006894659518174
6691,-0.8666218123395086,0.29377535029162266,-0.058576818836853256,-0.6613067180794658,-0.01915187501199001,0.23668415494889178,0.2281636633972451,-0.07195182928427829,0.02031218659119778,0.1811805930309394
7908,-0.8688815667912747,0.37410550272628923,-0.6086827151345772,0.08616363431905823,-0.13091444192964746,-0.18450816803922623,0.11383686116056246,-0.0022165029430076025,0.04767454359660557,0.2642355503524047
1574,-0.8706343874942153,0.31468610947115755,-0.21110531250128767,-0.2245815422674022,-0.1351009634733528,-0.30573754130212233,0.13930375362369232,-0.07463458863794542,0.023351033345179812,-0.014591076641270519
8766,-0.8707616348981991,0.27152366079260215,0.15860962991440122,0.025083042054493045,-0.541853420298798,-0.45023851539136134,-0.2560882808525647,-0.039102191851473296,0.0829164217776068,0.14789382524857592
2913,0.7011523258063721,-0.5326891659019575,-0.9811862225121379,-0.07579144855214046,0.08861474429615304,-0.022006767260314586,0.009212360795939557,-0.03216849038036358,-0.0923130151426638,0.14147573528623655
8276,-0.8715306451235901,0.19800930591460425,0.7053463227135284,-0.3089714721543999,0.43793646840129935,0.12601725298791408,0.006662705739005084,-0.02322226444376133,0.028652904493250198,0.06814008223539879
201,-0.8756364553778042,0.2494873083655763,0.28506753886489355,-0.3144859870829042,0.5319150306014585,-0.03193682209702869,0.42060224523481915,-0.06702101986990311,-0.018713528955725738,0.04406626130216884
1953,0.6824078164239585,-0.7340710093535431,0.6514089839899212,0.4515590087295919,-0.12222069039994708,0.1343390462469436,-0.0029023577957410004,-0.07851069428898098,-0.09310670149349712,0.17849958880359607
6483,-0.884782103272009,0.21146408269446065,0.6519834213727811,0.3969503411185968,0.15527104450800572,-0.05860033632212223,-0.017727862568374435,-0.17185100566811704,0.004292781673702149,-0.17506638188357443
7993,-0.8771870778972782,0.2405739072275371,0.4560550708259671,0.008798982927023895,-0.6096273972588491,0.137223917992693,0.0551759970312155,-0.21602957701361813,0.009000291578152365,-0.09158555720880433
6800,-0.8785235599937095,0.2923961036051546,0.09491688004342001,0.5825533087153613,0.29523498078288674,0.16707562475338164,0.07498271463332751,-0.022224431625195627,0.04194903467354044,0.38222634842458303
7469,0.6814160491803691,-0.7085297477324956,0.4090297795103783,0.6042290678285581,0.11758492549726383,-0.43949758787025905,-0.217401772458084,-0.07892730143173002,-0.08305156339345576,-0.027385747214791093
2349,-0.8792037264125473,0.21617441434845241,0.660371002846089,0.3376869392424638,-0.22275337668436657,0.1437025523787622,-0.14144149736293887,0.07148889304430057,0.06871660924970353,-0.051463627776492084
3527,-0.8584748865999031,0.36991053183170497,-0.6666864657174787,-0.7443927190779069,0.2992814984219989,0.5683574003048694,-0.08883074310065364,-0.17909165317520176,0.00653140569550008,-0.14509260146519146
4941,0.6743045369422332,-0.703593391298172,0.41765191266306995,0.6086397755680348,-0.07553571174911679,0.2175985967275815,0.24891484642068792,-0.14317783320952113,-0.1375476159239237,-0.06021105426397776
5092,-0.8786524843300847,0.20582297273157804,0.6463067667416549,-0.34360133020574013,0.2406804414763169,0.11048032227982713,0.46548836970784246,-0.15681957989297135,-0.04235934499842247,-0.11825063292813613
2057,0.6923707581765596,-0.658435175084102,0.017495513350547207,0.2045353237621787,0.3792353209149732,-0.2607706787394675,-0.036137387562022484,0.1598169769889694,-0.06457758947778715,0.07643958842584664
5924,-0.8819363317497566,0.23969478781335818,0.4381232920102937,0.3098032704537149,0.26166714927482343,-0.01653687693574649,0.12362313670530262,-0.16075948539954843,-0.009209710398040182,-0.11277379966373069
9103,-0.8715422909215057,0.3317262900999599,-0.21959870804759576,0.6578436703977185,0.31304137392651465,-0.0898586644297775,-0.29980168080750547,0.45795524454439224,0.1479906221519653,0.18492581740090078
745,0.6838968203146533,-0.643949250085186,-0.11939787778013666,0.38695756981221985,0.2742531213666482,-0.25362988911535683,0.03971717466887592,-0.01837175604123551,-0.09244367148586562,0.06644442787285046
2965,0.6838288627398291,-0.7082661549418463,0.4239238323813496,0.3575015205593275,-0.00919270221223588,0.1274031421768755,-0.04611278296052308,-0.12163579142804525,-0.10280166444024186,0.06956610616840703
5714,-0.8745301924052492,0.21171599862551174,0.6364805585024017,-0.13996571142411876,0.4507469559816787,0.15057162858800568,0.1538324149417621,-0.17419773385919193,-0.016787693050880407,0.006604809972058959
1356,-0.8722833492747264,0.3124261788785991,-0.1463628737348907,0.1687847407429902,0.41903134440743606,-0.22512022516830674,0.07667194631871337,0.01726346915587903,0.04471503985941221,0.2903887912181535
4090,3.263174065067559,1.980317715842622,0.8600583951334985,-0.6385546747870544,-0.38597219513849285,0.1791755114046024,0.030379385888738845,-0.17741485878479643,-0.08140880597415164,0.04728260391852756
9129,-0.8679462114981307,0.28241140681075927,0.05357129826187544,-0.12145430776717758,0.43109796504553166,-0.23703795236961325,-0.11779414069293445,0.04600807677214535,0.07135369447383139,0.3891019233711218
6182,-0.8777160420589658,0.29654721528940053,0.007042223143713728,0.038436138047189115,-0.3764853687638337,0.20205040756489398,0.3216515223565531,-0.09849252324501157,0.009544653473340822,0.11086023350778433
2796,-0.868220146540872,0.37268905301909994,-0.6307000087024559,0.08982483619252565,0.5283556395646939,-0.008209465567167177,-0.14399850608261067,-0.06701287926506898,0.03570700431824747,0.030236777132091563
5840,-0.8811615987207342,0.24143548431365267,0.5039669107811272,0.5128653576844738,-0.04293533468021659,0.22982319001674456,0.08355513139568235,0.12506810233765542,0.04593779141233228,-0.11698171812071648
6970,-0.8705653005576569,0.18138872710855716,0.8617722249710661,-0.3411211749996322,0.2586109941652765,0.0679347213302473,-0.00956174814301235,0.19982893430043056,0.06426711068223545,-0.004617999135992043
9309,0.689612373868031,-0.6463102024434206,-0.13390732313137035,0.03593880113924991,-0.4143113273759371,-0.37294109448485674,-0.18528383817918628,-0.10713556475541143,-0.08096643972636006,-0.13299369848187698
2338,-0.8782441616941516,0.262522774539984,0.2429359552991008,0.4653110800137888,0.32161885330975354,-0.3123298304416853,-0.27770536741083646,-0.048005750835741275,0.05794221399784718,0.04812213961795058
3529,0.6988064695447315,-0.5168805554928497,-1.1062534559754236,0.07088645983488405,0.05884862412680738,0.21865968026065882,-0.2406405138222121,-0.131814189919822,-0.09225220927701862,-0.1281895875327792
3458,-0.8598222569281446,0.4056663037887944,-0.9318948945813622,-0.39699467245252235,0.2764999167358545,0.0774442343522272,-0.13967119618585372,-0.12428157124978319,0.024476385757555848,-0.13920815504168088
141,0.6885286454992111,-0.7382161641659212,0.5818012735598707,-0.28050090585958226,0.19483915070020527,-0.34217785496595465,0.4573726609257857,0.2902387989115284,-0.09629168482189342,-0.033508390620248
9425,-0.8683793811170667,0.18069612133663618,0.8308842387025449,-0.4219415170581176,0.15063318678192353,0.016551045742046758,-0.25800166902900057,-0.07361119763231264,0.04594422186676999,-0.029786285159480945
8335,0.6918964740660024,-0.5775679955223669,-0.619908291041407,0.2535478224774954,-0.2882100324946775,-0.16873131842866518,-0.10919164456189046,0.028961933230225403,-0.0494571707688477,0.2563272034847739
4540,-0.8739006849751811,0.28409137181815786,0.13721913334018335,0.20490272438880636,-0.6382628642262239,0.0898701891801319,-0.2193387675251252,-0.1508846541469889,0.054500500738839004,0.1084113705788578
2590,0.6946500205828192,-0.6978542106202463,0.2642058605984171,-0.06635839989219519,0.39260863115547745,-0.33460076380435955,-0.22073720140850644,-0.04844545038111583,-0.08131902696065847,0.09917278994321523
8267,3.2598840395365145,2.075734279914244,0.18827639880278094,0.02370799421212592,-0.4036534981192542,0.08764720111792929,-0.06965220013795291,-0.1808607457973248,-0.07265668154795536,0.02717445230639262
3929,-0.8614089471032754,0.26472517002801665,0.15927305203207104,-0.6705134862089093,-0.15959400161013326,-0.3496730751502676,-0.0829021726050662,0.3539010961884246,0.10739877048806085,-0.07655822114229442
4879,0.6894351919603555,-0.6375982617238785,-0.165236491833255,-0.2624886680191035,0.7365271367817843,0.32794862242855094,0.5966437442391789,-0.060797849508113296,-0.1695273526769803,0.21528987096725014
347,-0.8856790702763366,0.22240075178119084,0.680861973125284,0.7349504200859555,0.06975360166505412,0.45265813892694473,0.13667302777311152,0.310852159310852,0.06863648012861277,-0.13687970668626562
8943,-0.8645109195934603,0.25859731241440437,0.23209063383087603,-0.6709638229323424,-0.1912001872252921,0.18905770062100105,0.04899079378827428,-0.019179655877931388,0.032079401154555036,-0.03515751237752838
8454,-0.8666484712130547,0.20996772781214867,0.5668444288727559,-0.32145426434736424,0.5265165538931066,-0.39417810228433375,-0.2849083570933756,-0.012840199217636964,0.06318822301799643,0.15570565424885277
7285,-0.876946806350272,0.2978023211449683,0.07449890291353041,0.39932367952839876,-0.614813830349714,0.1040450347867096,0.13728255423808203,0.39660384718383274,0.09458431830663291,-0.20506718661446266
4252,0.6890717784819881,-0.815066836779651,1.1753210988783147,-0.2898921872519475,0.14676617717313806,0.20942798589578435,-0.24108761290698325,-0.17689430314962218,-0.10534409104973817,-0.07895198684418962
6049,0.6877591905836777,-0.6341285813061399,-0.08743086867048297,0.3391835618393259,-0.5191239721886038,-0.003627179383504947,0.28244313167005564,0.32239855000838447,-0.057369335407075166,-0.037960551682440447
6224,-0.878525839934758,0.22444644250837625,0.5938272689383715,0.34593771662477685,0.23384488682041726,0.17503252826221255,-0.048273358833035504,-0.020848453441317697,0.0323695256190936,-0.02663784819100792
4673,-0.8663510982863253,0.2544708707348709,0.30629676441888204,-0.32684659957632684,-0.45628559089156745,0.16263055810313115,-0.20902763754019227,-0.16091507587830098,0.04655908273429717,0.09105512861821313
4092,0.6918480864858981,-0.56421516692392,-0.7395082080335159,0.26729900572815724,-0.25775419977241887,-0.14059028678730773,-0.17567315463404923,0.013222608013328249,-0.048624156319639726,0.16680653257789047
1711,0.6925534649162421,-0.6031273867752628,-0.42154582306701865,-0.044483166698176264,-0.19844313415223058,0.073948606445601,0.11939745174787632,-0.016726506141978785,-0.08510879596858026,0.2275195849692485
6490,0.6795979989722692,-0.7475046127937076,0.7340163038991407,0.4117611374296984,0.07502435006066453,0.09017969127811169,0.07117416698419936,-0.17299195039522716,-0.13476708259876433,-0.10499427591547886
9336,0.6881731546447251,-0.6992482355298242,0.3636194362741549,0.4720250973905932,0.08172357504666898,0.05510866429742139,-0.49424837566703733,-0.0251882254995857,-0.050276003023619044,-0.011073753197950486
9090,3.64385621888437,-1.5469126609910298,0.07654259560382619,-0.08793535526203854,-0.4293504112136913,0.03428417233076431,0.2351112886495385,-0.46005621310783673,1.746556623464206,-0.13799932375869992
5382,-0.8850271016117522,0.2840317669242267,0.09654576521967875,0.5728270497443645,0.146278454318884,-0.17382081773845567,0.10518904513848559,-0.12613652882863777,0.004437365354887034,-0.14475969621433715
2717,-0.863703997933213,0.3223645993073877,-0.21866335772087545,-0.11533256038605656,-0.24991898937279652,-0.3049642699039985,-0.1460944315137629,-0.11237852330137657,0.04568638151153309,0.06600327649835894
6251,-0.8857155281596806,0.3029492548486413,-0.09253633523790951,0.16956788814837015,-0.38583130572879765,0.11601248353872558,0.19308398504152074,-0.1810887941557427,-0.0062089804799397436,-0.3284267271984154
6840,-0.856449510780814,0.3684892130528846,-0.6262525203325131,-0.6674895729887935,0.2909521144449821,0.01171305154973128,0.13569909688159912,0.5241493142415418,0.09830752231480425,-0.16610628940727504
5422,3.2528426088661666,1.9650049701936767,0.9855133311341441,-0.0033662133814961873,0.3861302167785658,-0.3328728472360768,0.19429075267405269,-0.15011622797931748,-0.11879133417823065,-0.12413815173940226
2623,3.25185350737934,2.062857328548963,0.27310931686378803,0.48997105230467614,0.28656567488632156,-0.3294077792442833,-0.054454473983862245,-0.1292976903395594,-0.0858859402805973,-0.06401702586459436
1095,-0.882252922808411,0.31739006673882325,-0.10936221535150405,0.438578257846923,-0.5122021964677665,0.1732658226520285,0.23687135817940594,-0.19505519688954015,-0.006587510903493048,-0.11533435532576049
3899,0.69663379442153,-0.616260718624515,-0.27605806242197584,-0.027270384537677866,-0.31652422673666203,0.21595171148113,0.07537169592306123,-0.034739742159330594,-0.07574450238800308,0.4186322893279426
3247,0.6910332918083546,-0.6603339171206671,0.04647295297908536,0.21507580335103044,0.193261626068954,0.18489358851539117,-0.17777100469915577,-0.058045791449393626,-0.07440912275061858,0.27213740951590915
5494,-0.8759286033783235,0.27956237564781455,0.10757602740397638,0.18193825329315313,0.3454505491253931,-0.363646163775438,0.23303607356217226,-0.07734985005849841,0.00020186710403419114,0.022011158442303995
1377,-0.8658947911876945,0.41821767497167756,-0.9946272858150688,-0.09864963526438762,0.21410972562617434,0.07218352046282964,0.059303746833569725,-0.12911384641179402,0.0044035754826315665,-0.19227648368969555
2127,0.6836531985149237,-0.7654347229211433,0.8381562093782374,0.08328891016283656,0.1296941601792836,0.23029813463781457,-0.07452980239298235,0.17283121516854474,-0.0704260424038331,-0.26014483144411843
2325,0.6932286193418792,-0.6262059707495966,-0.1965663357087074,0.4427966651956466,0.4792786956742904,-0.10204043125509026,-0.13940209257175684,0.5721309983496323,0.012595397185632786,0.10076293852265396
3399,0.6926631405765746,-0.7701315050976836,0.8240559637820191,-0.29365404300650383,0.3321510772730275,0.15957791948823055,-0.23083407879976897,-0.12741726877549736,-0.09338996146658746,0.09787834105182036
2710,0.6893017544558147,-0.6627772118009491,0.06900411062437968,0.05580311787372381,-0.5096625026009634,0.05643639465814291,0.03508094252064036,0.1228226046461652,-0.06961838201148635,-0.13164991719805022
9926,-0.8780995521003476,0.28165940341095635,0.19598225985782297,0.40240332109865823,0.19018931168915418,0.25221612151961276,0.2926534042679,-0.18955329289771247,-0.023885214738041328,0.06893108244245817
3697,0.6887255932957914,-0.6699194027697973,0.1091144281305685,0.06582555460768753,-0.5614095620623005,0.09074209749477798,-0.07866311620327121,-0.16213777076804736,-0.09723875272883892,-0.02811901134008611
3669,0.6966248031675119,-0.6387979758668457,-0.16513912213950183,-0.1295705432744,-0.34570349682855706,-0.3364540602294001,-0.20173716520534082,0.08520082543053803,-0.04664562173183901,0.000526705958000644
9707,-0.8599441696081148,0.29930006258654224,-0.10547664349594932,-0.4207016787173391,0.796990941928102,0.4290328683919188,-0.3175869063035496,-0.07202463885450526,0.049990177999285,0.19410157301351383
9991,-0.8767946434007504,0.24511342009089404,0.3931031836503041,0.04193092759504126,0.28020829356699367,0.03313921470611743,0.23890686416447915,-0.17073605792966826,-0.02086328434091812,-0.05205324814993159
9284,0.6870738281749098,-0.7253656518357566,0.5741492426372965,0.27756447929667377,0.03074651944807677,0.2125389196042598,-0.15481875108409987,0.11392226172011556,-0.05448600371249527,0.0888302784296083
8378,-0.8661127820630962,0.27009704737834317,0.08512489465051755,-0.654747861355378,-0.10093251294021603,-0.38759416761076415,0.026129713493845224,-0.04425128719867329,0.03964139186825989,0.057691536154527205
3490,-0.8704780944617337,0.4179002547959463,-1.0218673009682404,0.05670262849047632,0.066313220374239,0.12019645040359017,-0.2813906421922673,0.021681934043020223,0.06389557276084408,-0.3220736398280187
2037,0.6913761255951744,-0.5993384748657385,-0.4790095658658111,0.2123003466157076,0.5351817649452468,-0.12379619391027233,0.08412772964605002,-0.016293296916081182,-0.1017563579846099,0.1425538171342488
8792,-0.8723699306341134,0.19449477503000998,0.7945446566087653,-0.10876855103251536,0.21711508050955863,0.15787156096695557,-0.12449811803539684,-0.18094899365869901,0.015924966112121217,0.09860847907769747
6545,0.6927063898155905,-0.5749435391782147,-0.6415126780742533,0.08317810116401769,-0.1304412027878772,-0.15895187970156047,0.18360211687112293,0.2528095911024652,-0.05501933111843691,0.051081776022169456
8421,3.6498945514660637,-1.573796900398858,0.3008791025886439,-0.43033621803846644,-0.34009566213330744,0.2772797142668025,0.36961747191019134,-0.23639832885467385,1.761897226713572,-0.16781734185477695
7868,-0.8644574540615855,0.23369502886391288,0.4128118622441257,-0.6749354834992015,-0.28280816529141733,-0.06504070971951259,-0.08132923040161419,0.1901606207720599,0.07564746068750625,-0.21248065087959486
9227,0.696905422241287,-0.5062934014281318,-1.19282198428375,0.18415562025172147,0.009354362757765555,0.12154116422252698,-0.37861782434026403,-0.12338635747910036,-0.0754058990333777,-0.14927045054938007
7727,-0.8779012149728048,0.27927667288416846,0.16539679091166767,0.20635610138383756,-0.5672329816124092,0.13453607617352215,0.10717957402480563,-0.14950082154978597,0.02275929581206246,0.03661608015533
3447,-0.8773708379584669,0.23389748087262408,0.5266834413576963,0.4526560969555387,0.11161950789574344,0.03515019345567374,-0.21564265010527592,-0.14430319930308302,0.03852956434956258,0.11409056865508391
7915,-0.8631098166208567,0.33465700979661184,-0.42108428467881837,-0.6624804653439739,0.1654194131180635,-0.19690349281599895,0.1449973619653299,-0.016911316273181085,0.03218378935684066,0.10436114760114644
3035,0.7001467173650708,-0.6375149234391291,-0.26695572316322363,-0.6443270066725754,0.005701794508636342,-0.28135207529513795,-0.034730408497519134,-0.043653666531456914,-0.090074943336673,0.013959386587438581
6852,-0.8681419503385385,0.2609866503619241,0.20184716626083632,-0.6507419199604095,-0.15599151525125002,0.150279849699115,0.20320593918434518,-0.07809982381990935,0.023179396384706282,0.17560457763627177
4611,0.6941503542007801,-0.621339448667246,-0.3146096459648734,0.035575321145856494,-0.35919643764187364,-0.2737465937294757,-0.30309915902112816,-0.06469817326886775,-0.05592076246620476,0.04402038456011801
6945,-0.8729607066006154,0.21183351782718596,0.5966841605534061,-0.36744518433423407,0.325856949599669,0.12957701907748567,0.10752051457634171,-0.15387009813111627,-0.005676011764252844,-0.020568964394268478
9815,-0.8691803079923929,0.23304963536346796,0.39120697212309635,-0.6596903781976918,-0.24221541110639333,-0.05004025941090739,0.0008132900023765085,-0.18979067462848093,0.007100365402665066,-0.19262435515929482
6635,-0.8738809056706066,0.2653943794440826,0.26723970966526217,0.2227256694860658,0.19779538464808644,-0.002103611109481185,0.06461294843241847,-0.04194214880302721,0.03913299293194136,0.3455349075955282
7977,-0.8722846912034858,0.3144221442569941,-0.10728443229068815,0.12989021092665384,-0.44775785978900295,0.19634222195740866,-0.10484286907797563,-0.16246886151554085,0.03656295658956708,0.04768093713435839
8559,-0.8697049019758456,0.432226865521265,-1.0848735881917229,0.258680104784056,0.005494658297197852,0.11079071830878011,-0.2635539457597551,-0.1239710701650633,0.04311661095474953,-0.20406677094861803
7314,-0.871631185785106,0.34249884844223244,-0.32015347175139586,0.1535372455851936,-0.33829926843031544,0.28724608341826535,0.07712675430108183,-0.0714260279428465,0.04517272657593081,0.2910238451364986
8136,-0.8657323558235095,0.3876155464807097,-0.7152192253498592,0.0787000891162308,-0.09410590295263672,-0.0923840599676397,-0.0895826260186784,-0.03573916960061925,0.05715161941580334,0.18002131126554552
9960,-0.8757182724552143,0.20685190086070948,0.7121521689677077,-0.0988168786403718,0.0692355907745566,0.25290364506246626,0.29184893747064283,-0.0588921016784471,-0.004071874882590782,-0.04098647805913773
3623,0.6845900299686999,-0.6890123778586049,0.2679982254427852,0.1588614201337621,-0.6938513748888757,0.18217793291660944,-0.1512715126849292,0.2839844335533303,-0.027894564484545244,-0.33936367609968887
3747,0.6921709106418484,-0.584138704910739,-0.5405899124326116,0.36928243659225773,-0.3980876388614057,-0.19716480683116758,-0.1681158631277788,0.19968416591345095,-0.02334218390287344,0.07643061864355832
6155,-0.8701961864477328,0.39074018611587036,-0.7657275014559571,0.044143549216292294,-0.0005635535204292378,-0.05853911851546412,0.07877208265573676,-0.05095031214258518,0.030679350600218713,0.03398153613280087
3287,0.6925728056608937,-0.707828183404511,0.3282911556317014,-0.3135248913874867,0.5240775368775168,0.15966505046335405,-0.02370863488014328,-0.07974862033971583,-0.10737153507253774,0.10397763416497616
5505,-0.8735220758594598,0.4023163821474355,-0.8153497021080431,0.30016732212045427,-0.0740876177910117,-0.10442640065741278,0.25043483235945857,-0.019531086897622243,0.022431371544168226,0.0781927812987261
3583,-0.8815242134089807,0.20610873497859755,0.717518207466504,0.4203607025577785,-0.034119103655743555,0.05927969574658019,-0.28497033391955456,-0.20238116920206098,0.029099160307630424,-0.12098717552342651
8961,-0.8608993422926453,0.26463565703730385,0.20928433557004772,-0.6767605530578419,-0.198889092753893,0.11456631652604365,0.03197792667228808,0.35031877226554003,0.10617557031990477,0.16232011446152808
4784,0.6959283627241575,-0.6111509288824061,-0.3701587523681666,0.07144101029171336,-0.35063081186688944,-0.265232593399165,-0.305141193688705,-0.06203984205264829,-0.05607144988609661,0.08806642218570566
7959,0.684306715236422,-0.6746969581894281,0.2242764090851555,0.7326640901579808,0.10407697628569829,0.3573098090738055,-0.21290278493125994,0.0077286708069197,-0.04462461706956786,0.5015418645766803
7472,-0.8737520580264635,0.34749222461751694,-0.39150769283701053,0.32573927986717144,-0.38764394106048367,-0.24356639023904286,-0.07532550462449665,0.038199094612870486,0.08600327964878499,0.311929813916393
1913,-0.8769233187353828,0.36178781012801914,-0.4753435130203539,0.7019167780438664,0.44703422086318967,-0.08402667827548282,-0.04022995344761004,-0.002019786371721204,0.04547083853478883,0.1975106827255186
1651,-0.8697404706423317,0.24398530593281476,0.32386544680011625,-0.2906881992419886,0.5981138326829597,-0.34209146583368977,0.184323504498818,0.1913499130276904,0.06459532674171904,0.42220038586488584
5871,-0.8687650572123927,0.3343841237429481,-0.27254073832644427,-0.19464711685795702,-0.11911347033529224,0.4292780501467462,0.3733359984446928,-0.07710898509062722,0.0051429603682330875,0.28612283050149545
2176,-0.8765005896818311,0.2704067914938628,0.18059828855500393,0.4325821310745094,0.4672336645614763,-0.2860572097878217,-0.17845547565821188,-0.04353139857353477,0.048962710875040866,0.10348760217065511
5219,-0.8724921909838155,0.2720789624053386,0.06756166543782692,-0.5803842254194523,-0.039487593611986546,-0.43946710675256456,0.40081561878233124,-0.0828735818107864,-0.013375303684983205,-0.14302346925113973
94,0.6837955190745844,-0.7444502354969117,0.6096423001008611,-0.26137720294445504,0.30816241704278086,-0.11593252068931441,0.38719421372409657,-0.11910577149633934,-0.16053482861572538,-0.13788298014939693
551,-0.881932255200995,0.26915963531133785,0.201215003708037,0.5873116629141514,0.4119125421903417,-0.33842662886795977,0.026907445496361402,-0.06098307898923949,0.022304451790152724,-0.020982358104282853
1610,0.6877935631393685,-0.6108887993036013,-0.37546302453293673,0.16737222671240068,-0.29082050512197993,-0.32192678233522193,0.15359458156147765,-0.0915597951211841,-0.11401579689297738,-0.08646615136359614
6618,-0.8754743544162641,0.33667648021594426,-0.3177806832431069,0.2190464182799552,-0.303484316709902,-0.2749468237888675,0.10470137080273137,-0.04567173105494813,0.04056692732320474,0.06968146219331449
9050,0.6943190855747237,-0.6763335020433827,0.1586586706090567,-0.17313415551162573,-0.4847223357883535,0.11683267753906885,-0.15967906134957313,-0.21989753123711334,-0.1034048307858873,-0.03951601483766744
8795,-0.8695707367695842,0.17764216674388789,0.8620064451043502,-0.3266706849132459,0.37616136173443954,-0.045471300672234774,-0.25770692315181787,0.12628032994084157,0.06457425442974005,-0.21666700073440812
9274,-0.8693723695725701,0.2235223416072487,0.45920072490680974,-0.3340311655857411,0.5557726540732204,-0.35013724247404104,-0.19626360840086884,-0.02661075644966073,0.050730036510495326,0.09665058186157464
8946,-0.8636995507344758,0.3546600793928381,-0.5040182267209574,-0.2177895965518448,-0.047879971401608296,-0.16296155006409718,-0.12222780333299584,-0.11474234680295584,0.03639095277588517,-0.010194515762518303
7637,0.6995813679722984,-0.6573271389337154,-0.08247699349304734,-0.6296445072846867,-0.09386605965942242,-0.3325594151503419,0.007244452085373923,0.1833755468010516,-0.05525112008562693,0.016711368494854835
6377,-0.8720786455697054,0.28407138319651365,0.12740223523980637,0.17358989005948958,0.28017508102730077,0.18327868691917407,0.07352833485859428,-0.020955329704875448,0.043128799199455954,0.42316133808098033
5519,-0.8765652133659151,0.35371669063863087,-0.445860249161208,0.4113322716058045,0.4980934151292212,-0.10165722562183525,0.17804129277059683,-0.03576672894195819,0.014007150307674243,0.09205448138831401
5834,-0.8706803536679153,0.21179336404757637,0.6260359801051165,-0.26749951226919677,0.5385911963547004,0.1929018792562619,0.16654200868760172,0.16756140590052562,0.042708968492520705,0.0977998352447912
2959,0.6954744269071839,-0.6272871695269008,-0.3099597174446765,-0.2611866883687465,-0.1697175823176259,-0.2793533370827306,-0.08436792658787173,-0.06796207700422877,-0.08355900215724153,-0.017588416676980686
2537,-0.872411388966284,0.1879907792624321,0.7708417004529495,-0.2864954461510693,0.4947762195514384,0.15192501811336678,-0.060771222034675776,-0.11379297665688906,0.021040492697398137,0.0761014611337353
166,0.6898940416566015,-0.5213059018194566,-1.1057023312404342,0.02971966066111411,0.18006844973683228,0.012612967869819325,0.29143264267085106,-0.07770736411964452,-0.13892698705827067,-0.19955578869905086
9083,-0.8715909243009181,0.28837259885869754,0.017147088324592216,-0.19126155157627914,-0.3881121240128322,0.2548495713040864,-0.24808157667657052,-0.1643256824215049,0.04671169846423923,-0.06069905887262915
2897,0.6942543587991087,-0.6928198364564606,0.15120492970327898,-0.6087185648582751,-0.18893946677938855,-0.4605217980760841,0.021077374160836406,-0.09312931877035392,-0.10630362700308704,-0.16539649744593227
2700,0.692733777924724,-0.6774186659686714,0.21769564772337469,0.16202718887704365,0.1420999361314399,0.24409171221423115,-0.023931741942976842,0.28089879863354866,-0.041252820387897446,0.1631701923161845
188,3.2519282798958438,2.093462573210655,0.061375050859372796,0.5648302008152537,0.3682298565225501,-0.25257271458256547,0.22566508892216725,-0.02198805859537653,-0.0792815971120043,0.198233724859557
3608,-0.8730175646793679,0.30919002071885004,-0.11431885376845859,0.16734776473757634,-0.43794866006894295,-0.35546397165275007,-0.1593594020904876,-0.09214333653420814,0.05364703607725894,-0.0032418198838967166
